FID,num,uni_num,序号,学校名,学校标,主管部,所在地,办学层,备注,campusName,uid,area,lngN,latN,面积
984,3405,1224,2709,伊犁师范大学,4165010764.000000000000000,新疆维吾尔自治区,伊犁哈萨克自治州,本科,公办,伊犁师范大学,31f9101b24202dbb27e0a0a7,伊宁市,81.302196150000000,43.936090569999998,58.3335991
985,776,294,544,吉林农业科技学院,4122011439.000000000000000,吉林省,吉林市,本科,公办,吉林农业科技学院,f446091820a31b6ab11e36ef,昌邑区,126.472999400000006,43.955044510000000,35.4841995
986,772,292,542,吉林工商学院,4122011261.000000000000000,吉林省,长春市,本科,公办,吉林工商学院,87b1624fb56a3bbbb42655aa,九台区,125.539419899999999,43.989068109999998,99.2281036
987,793,301,551,吉林建筑科技学院,4122013604.000000000000000,吉林省教育厅,长春市,本科,民办,吉林建筑科技学院,7b944f6d12e03f0e581093dd,宽城区,125.144416399999997,43.990843390000002,53.0643997
988,723,276,526,长春工业大学,4122010190.000000000000000,吉林省,长春市,本科,公办,长春工业大学(北湖校区西区),b78aa6d3a00df83915c905bc,宽城区,125.385065600000004,43.993119620000002,51.9220009
989,724,276,526,长春工业大学,4122010190.000000000000000,吉林省,长春市,本科,公办,长春工业大学(北湖校区东区),8b7bb41fe30441c5a6da3942,宽城区,125.397668400000001,43.994169730000003,62.9617004
990,718,274,524,长春理工大学,4122010186.000000000000000,吉林省,长春市,本科,公办,长春理工大学光电信息学院(新校区),6afe69c432d1664d49fc8d69,宽城区,125.145312300000001,43.998927739999999,45.1193008
991,3417,1228,2713,昌吉学院,4165010997.000000000000000,新疆维吾尔自治区,昌吉回族自治州,本科,公办,昌吉学院,25ec69fc9272817cc26c1437,昌吉市,87.251173960000003,44.017548110000000,73.4427032
992,752,285,535,吉林工程技术师范学院,4122010204.000000000000000,吉林省,长春市,本科,公办,吉林工程技术师范学院(长德校区),cf232cca044539c9f503b85e,宽城区,125.444524400000006,44.120883509999999,61.0247993
993,3386,1220,2705,石河子大学,4165010759.000000000000000,新疆生产建设兵团,石河子市,本科,公办,石河子大学,976702909de2c3ceb42655ac, ,86.055445669999997,44.302637969999999,49.2868996
994,856,324,603,牡丹江师范学院,4123010233.000000000000000,黑龙江省,牡丹江市,本科,公办,牡丹江师范学院,541a4220e6905ddadbd89140,爱民区,129.553719400000006,44.586985040000002,42.0304985
995,894,340,619,黑龙江工商学院,4123013300.000000000000000,黑龙江省教育厅,哈尔滨市,本科,民办,黑龙江工商学院(哈南校区),48bd4cf443ba9248aeb22ad0,双城区,126.605060100000003,45.519092090000001,46.3725014
996,3435,1232,2717,新疆第二医学院,4165013560.000000000000000,新疆维吾尔自治区,克拉玛依市,本科,公办,新疆第二医学院(克拉玛依校区),3e433d2bf04d14636949f36a,克拉玛依区,84.940405380000001,45.559189379999999,68.4339981
997,879,333,612,黑龙江东方学院,4123011446.000000000000000,黑龙江省教育厅,哈尔滨市,本科,民办,黑龙江东方学院,49a02a7aa5dfbf402a201aad,平房区,126.656235699999996,45.572997340000001,55.7397003
998,843,319,598,哈尔滨医科大学,4123010226.000000000000000,黑龙江省,哈尔滨市,本科,公办,哈尔滨医科大学,f6916cf6575e9c9cb25c6a9f,南岗区,126.614073700000006,45.699405740000003,54.0012016
999,858,325,604,哈尔滨学院,4123010234.000000000000000,黑龙江省,哈尔滨市,本科,公办,哈尔滨学院,4ab22a5b7f65b3503ce2317d,南岗区,126.600749899999997,45.704674079999997,32.1119995
1000,810,309,588,黑龙江大学,4123010212.000000000000000,黑龙江省,哈尔滨市,本科,公办,黑龙江大学,d65df9984f90d5784d2fdf98,南岗区,126.615790000000004,45.706310940000002,86.8004990
1001,818,311,590,哈尔滨理工大学,4123010214.000000000000000,黑龙江省,哈尔滨市,本科,公办,哈尔滨理工大学,8a29743525c8f3adbb17e7a2,南岗区,126.610700699999995,45.713099419999999,47.2980995
1002,869,330,609,哈尔滨金融学院,4123010245.000000000000000,黑龙江省,哈尔滨市,本科,公办,哈尔滨金融学院,8b5279724c68a882601809d6,香坊区,126.730172999999994,45.719766430000000,32.5351982
1003,842,318,597,东北林业大学,4123010225.000000000000000,教育部,哈尔滨市,本科,公办,东北林业大学,50f7d146f1d11ac473210bae,香坊区,126.631249800000006,45.717961619999997,106.8560028
1004,815,310,589,哈尔滨工业大学,4123010213.000000000000000,工业和信息化部,哈尔滨市,本科,公办,哈尔滨工业大学,0c3b8eec4f1c4a5d03294f34,南岗区,126.626532699999998,45.741166909999997,58.3815002
1005,840,317,596,东北农业大学,4123010224.000000000000000,黑龙江省,哈尔滨市,本科,公办,东北农业大学,b0dda0c21d20b1f70bccdd69,香坊区,126.718803100000002,45.751572090000003,154.7929993
1006,816,310,589,哈尔滨工业大学,4123010213.000000000000000,工业和信息化部,哈尔滨市,本科,公办,哈尔滨工业大学(二校区),7d5f3a0ac807c84a2cb90825,南岗区,126.678407500000006,45.755407710000000,37.0511017
1007,823,312,591,哈尔滨工程大学,4123010217.000000000000000,工业和信息化部,哈尔滨市,本科,公办,哈尔滨工程大学,8853492648ed2ecbda2f285b,南岗区,126.675703999999996,45.774659649999997,118.0619965
1008,824,313,592,黑龙江科技大学,4123010219.000000000000000,黑龙江省,哈尔滨市,本科,公办,黑龙江科技大学,22a33ed01856a3a9631c6701,松北区,126.647441299999997,45.817209669999997,56.5573006
1009,865,328,607,哈尔滨商业大学,4123010240.000000000000000,黑龙江省,哈尔滨市,本科,公办,哈尔滨商业大学(北校区),0955fb4d97e2fc58ff0eb04a,松北区,126.558386499999997,45.818393469999997,58.6936989
1010,890,339,618,哈尔滨石油学院,4123013299.000000000000000,黑龙江省教育厅,哈尔滨市,本科,民办,哈尔滨石油学院,262eb8488bfd96bf86420eff,松北区,126.554547099999994,45.845340909999997,47.1964989
1011,850,322,601,哈尔滨师范大学,4123010231.000000000000000,黑龙江省,哈尔滨市,本科,公办,哈尔滨师范大学(松北校区),f446091845bfb417b11e36f7,呼兰区,126.553595900000005,45.864612070000000,120.3570023
1012,901,345,624,哈尔滨华德学院,4123013307.000000000000000,黑龙江省教育厅,哈尔滨市,本科,民办,哈尔滨华德学院,e942e0b6c3442cc7c9e33cfe,呼兰区,126.534925799999996,45.874999029999998,30.8931999
1013,900,344,623,哈尔滨广厦学院,4123013306.000000000000000,黑龙江省教育厅,哈尔滨市,本科,民办,哈尔滨广厦学院,78f44a31d931cae5ad080f71,呼兰区,126.544030300000003,45.874418249999998,42.4230995
1014,889,338,617,黑龙江财经学院,4123013298.000000000000000,黑龙江省教育厅,哈尔滨市,本科,民办,黑龙江财经学院,606289fd00e3244da30464a0,呼兰区,126.485961500000002,45.875800970000000,38.6898994
1015,839,316,595,黑龙江八一农垦大学,4123010223.000000000000000,黑龙江省,大庆市,本科,公办,黑龙江八一农垦大学,b3237cc25b97994b3b221c95,龙凤区,125.161303500000002,46.585223970000001,105.8659973
1016,828,314,593,东北石油大学,4123010220.000000000000000,黑龙江省,大庆市,本科,公办,东北石油大学,c0e8aa48e8a9d4eddf1e52b5,龙凤区,125.142195599999994,46.589883059999998,134.0850067
1017,864,327,606,绥化学院,4123010236.000000000000000,黑龙江省,绥化市,本科,公办,绥化学院,2fd2beabba93fb517adbd27b,北林区,126.971565499999997,46.622122230000002,31.8934994
1018,861,326,605,大庆师范学院,4123010235.000000000000000,黑龙江省,大庆市,本科,公办,大庆师范学院,f60a15ed98c46becba17e79a,让胡路区,124.854497100000003,46.639155580000001,41.5508995
1019,830,315,594,佳木斯大学,4123010222.000000000000000,黑龙江省,佳木斯市,本科,公办,佳木斯大学,6abb6ec06426a0ff6f476018,向阳区,130.353844500000008,46.783667080000001,78.5259018
1020,873,331,610,齐齐哈尔医学院,4123011230.000000000000000,黑龙江省,齐齐哈尔市,本科,公办,齐齐哈尔医学院,d5113e16ffb10f4fc91b9577,建华区,123.944594699999996,47.376377130000002,52.6166000
1021,496,201,363,呼伦贝尔学院,4115010819.000000000000000,内蒙古自治区,呼伦贝尔市,本科,公办,呼伦贝尔学院(主校区),5bb558aa50b918f2774ff1f8,海拉尔区,119.771794999999997,49.198820069999996,52.7784004
1022,902,346,625,黑河学院,4123013744.000000000000000,黑龙江省,黑河市,本科,公办,黑河学院,dc0f0adc94431b21f8221303,爱辉区,127.535808099999997,50.225783569999997,36.1882019
1023,0,0,807,江苏第二师范学院,4132014436.000000000000000,江苏省,南京市,本科, ,江苏第二师范学院(石湫校区),fc0ab193bbf2317557bfff81,溧水区,118.897348979000000,31.628845621400000,63.5816002
1024,0,0,789,南京工业大学浦江学院,4132013905.000000000000000,江苏省教育厅,南京市,本科,民办,南京工业大学浦江学院,a1dc1f63f496d9dfe4073847,溧水区,118.896885765999997,31.638720765999999,44.3237991
1025,0,0,785,南京航空航天大学金城学院,4132013655.000000000000000,江苏省教育厅,南京市,本科,民办,南京航空航天大学金城学院,70af88e2901d54e6bf48428e,江宁区,118.880323537999999,31.703509900099998,45.1750984
1026,0,0,880,南京城市职业学院,4132014001.000000000000000,江苏省,南京市,专科, ,南京城市职业学院(溧水校区),0cf709e87cca5662a9059da3,溧水区,118.996823395999996,31.718637409500001,32.3432007
1027,0,0,734,东南大学,4132010286.000000000000000,教育部,南京市,本科, ,东南大学(九龙湖校区),3aeb5308f378f01e4f3a5907,江宁区,118.815935467000003,31.889218954099999,250.6690063
1028,0,0,771,南京晓庄学院,4132011460.000000000000000,江苏省,南京市,本科, ,南京晓庄学院(方山校区),5e6c6e787bc5a45debe582a3,江宁区,118.896794069999999,31.895068835200000,86.6654968
1029,0,0,781,金陵科技学院,4132013573.000000000000000,江苏省,南京市,本科, ,金陵科技学院(江宁校区),02977f85150aef5528201a9b,江宁区,118.894814155000006,31.906122261899998,81.7931976
1030,0,0,842,南京交通职业技术学院,4132012804.000000000000000,江苏省,南京市,专科, ,南京交通职业技术学院,50fb64ff1b88cf5de9f8537b,江宁区,118.907159562000004,31.914373652100000,55.6963005
1031,0,0,742,河海大学,4132010294.000000000000000,教育部,南京市,本科, ,河海大学(江宁校区),a404432faa3c773e3be4a6b5,江宁区,118.780717941999995,31.916529165200000,58.5155983
1032,0,0,830,江苏海事职业技术学院,4132012679.000000000000000,江苏省,南京市,专科, ,江苏海事职业技术学院(江宁校区),2ea792ee7313647f940319a6,江宁区,118.902546802000003,31.920471957200000,81.0926971
1033,0,0,769,南京工程学院,4132011276.000000000000000,江苏省,南京市,本科, ,南京工程学院(江宁校区),45dcd841566152c058f6be32,江宁区,118.877012641999997,31.924980388500000,170.3220062
1034,0,0,824,江苏经贸职业技术学院,4132012047.000000000000000,江苏省,南京市,专科, ,江苏经贸职业技术学院(江宁校区),50fb64ff430ab720e9f853f0,江宁区,118.879870605999997,31.933672118899999,40.3499985
1035,0,0,735,南京航空航天大学,4132010287.000000000000000,工业和信息化部,南京市,本科, ,南京航空航天大学(将军路校区),7841f8835766c249adcb660c,江宁区,118.787132693999993,31.940257134199999,108.1529999
1036,0,0,750,南京医科大学,4132010312.000000000000000,江苏省,南京市,本科, ,南京医科大学(江宁校区),9ee392b8fdcdfd3fbabd63bf,江宁区,118.886143508999993,31.939996397300000,82.6726990
1037,0,0,749,南京农业大学,4132010307.000000000000000,教育部,南京市,本科, ,南京农业大学(江北校区),7754066737a3b35290114c94,浦口区,118.631843183000001,32.011089465500000,124.0530014
1038,0,0,736,南京理工大学,4132010288.000000000000000,工业和信息化部,南京市,本科, ,南京理工大学,6a54e04787fe6185c4f0251a,玄武区,118.851544120000000,32.030668582799997,144.9920044
1039,0,0,749,南京农业大学,4132010307.000000000000000,教育部,南京市,本科, ,南京农业大学(卫岗校区),f39c6672a14a4f2f4e776ef2,玄武区,118.838267153000004,32.035378452800003,54.2028008
1040,0,0,735,南京航空航天大学,4132010287.000000000000000,工业和信息化部,南京市,本科, ,南京航空航天大学(明故宫校区),601ee19281e0d66cf603b843,秦淮区,118.815131012999998,32.037102796100001,36.4846992
1041,0,0,760,南京体育学院,4132010330.000000000000000,江苏省,南京市,本科, ,南京体育学院(灵谷寺校区),49a02a7a4f1885402b201aec,玄武区,118.861704888999995,32.046357974999999,40.1927986
1042,0,0,742,河海大学,4132010294.000000000000000,教育部,南京市,本科, ,河海大学(西康路校区),d7b17526752f03da42d63e8f,鼓楼区,118.754295259000003,32.057703983700002,33.8213997
1043,0,0,732,南京大学,4132010284.000000000000000,教育部,南京市,本科, ,南京大学(鼓楼校区),a26d3f62be10d143343a712a,鼓楼区,118.774420629999995,32.057286172600001,37.9651985
1044,0,0,770,南京审计大学,4132011287.000000000000000,江苏省,南京市,本科, ,南京审计大学(浦口校区),62c2117f458fcf2b744ff13e,浦口区,118.603297345000001,32.065100895199997,119.0469971
1045,0,0,744,南京林业大学,4132010298.000000000000000,江苏省,南京市,本科, ,南京林业大学(新庄校区),d195e502c5bdba02970319ab,玄武区,118.811811431999999,32.080719762199998,93.2451019
1046,0,0,805,南京审计大学金审学院,4132013994.000000000000000,江苏省教育厅,南京市,本科,民办,南京审计大学金审学院,ba149baa157ac7219122e00f,栖霞区,118.912096720999998,32.089419044300001,33.5689011
1047,0,0,739,南京工业大学,4132010291.000000000000000,江苏省,南京市,本科, ,南京工业大学,1c3ba7fb5d1da274df1e5221,浦口区,118.634748737999999,32.085020061599998,213.6199951
1048,0,0,759,江苏警官学院,4132010329.000000000000000,江苏省,南京市,本科, ,江苏警官学院(浦口校区),03f6fc6e65b28fe2c71e51b0,浦口区,118.651707032999994,32.095012596799997,43.8870010
1049,0,0,752,南京中医药大学,4132010315.000000000000000,江苏省,南京市,本科, ,南京中医药大学(仙林校区),15e1e85eab4b81bb5810934c,栖霞区,118.940562129000000,32.103867827000002,72.1736984
1050,0,0,861,南京铁道职业技术学院,4132013106.000000000000000,江苏省,南京市,专科, ,南京铁道职业技术学院(浦口校区),babe236f19c5571c2fb908f7,浦口区,118.693753676000000,32.103717077699997,53.3618011
1051,0,0,758,南京财经大学,4132010327.000000000000000,江苏省,南京市,本科, ,南京财经大学(仙林校区),21067036d26eef739e95decd,栖霞区,118.917658005999996,32.109744171700001,88.5195999
1052,0,0,741,南京邮电大学,4132010293.000000000000000,江苏省,南京市,本科, ,南京邮电大学(仙林校区),bbf5fedaa64e73a55abbbca2,栖霞区,118.925832747000001,32.115774131499997,125.0390015
1053,0,0,764,南京工业职业技术大学,4132010850.000000000000000,江苏省,南京市,本科, ,南京工业职业技术大学(仙林校区),285b5874c43858e4cf06a4bb,栖霞区,118.935526502000002,32.122697381999998,72.9997025
1054,0,0,732,南京大学,4132010284.000000000000000,教育部,南京市,本科, ,南京大学(仙林校区),cfe4cb9504cf581697f08c65,栖霞区,118.953449899000006,32.121551598400004,246.6280060
1055,0,0,736,南京理工大学,4132010288.000000000000000,工业和信息化部,南京市,本科, ,南京理工大学(紫金校区),438f6111a5448715f8dc85d1,栖霞区,118.929339714999998,32.128260451599999,38.8928986
1056,0,0,865,南京信息职业技术学院,4132013112.000000000000000,江苏省,南京市,专科, ,南京信息职业技术学院,6e2f779398c30cb3adb22a85,栖霞区,118.936698852000006,32.131030611200003,57.3000984
